"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-01-20","9.17",,,"0.00",,,,"72","35",,"  230","  350","18.1","25.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-01-21","9.17",,,"0.00",,,,"53","26",,"  330","  330","21.9","30.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-01-22","2.46",,,"0.00",,,,"54","22",,"   40","  220","8.1","13.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-01-23","9.62",,,"0.00",,,,"42","27",,"   30","   30","17.0","23.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-01-24","6.26",,,"0.00",,,,"39","16",,"  230","  250","14.1","17.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-01-25","6.71",,,"0.00",,,,"61","27",,"  210","  260","13.0","17.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-01-26","4.70",,,"0.00",,,,"63","39",,"  200","  210","15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-01-27","11.18",,,"0.00",,,,"45","27",,"   40","   50","25.1","35.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-01-28","8.28",,,"0.00",,,,"31","20",,"   50","   50","17.0","23.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-01-29","4.70",,,"0.00",,,,"42","15",,"  170","  170","13.0","16.1",,,,,,,,"    1",,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-01-30","9.40",,,"0.00",,,,"50","24",,"  190","  180","19.9","25.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-01-31","9.84",,,"0.00",,,,"65","47",,"  170","  170","18.1","23.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-01","8.95",,,"0.74",,,,"64","44",,"  170","  180","15.0","21.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-02","10.07",,,"1.44",,,,"44","35",,"   40","   10","18.1","25.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-03","6.26",,,"0.00",,,,"46","29",,"   70","   80","13.0","18.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-04","4.70",,,"0.62",,,,"37","31",,"   80","   80","14.1","19.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-05","10.51",,,"0.00",,,,"39","26",,"  330","  340","18.1","25.1","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-06","8.72",,,"0.00",,,,"29","22",,"   30","   20","15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-07","4.03",,,"0.09",,,,"33","24",,"   70","   50","10.1","15.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-08","3.36",,,"0.00",,,,"40","29",,"   40","   40","8.1","10.1","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-09","6.71",,,"0.00",,,,"40","36",,"   50","   50","14.1","21.0","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-10","9.84",,,"0.00",,,,"36","32",,"   50","   50","16.1","23.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-11","8.28",,,"0.03",,,,"33","28",,"   40","   50","17.0","21.9",,,,"    1",,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-12","4.03",,,"0.00",,,,"46","30",,"   50","   50","12.1","15.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-13","4.70",,,"0.00",,,,"60","25",,"  240","  210","14.1","25.1",,,,,,,,"    1",,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-14","11.18",,,"0.00",,,,"68","42",,"  330","  310","28.0","36.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-15","5.37",,,"0.00",,,,"60","32",,"  170","  170","14.1","18.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-16","3.58",,,"0.00",,,,"69","38",,"  150","  150","15.0","21.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-17","8.95",,,"0.00",,,,"78","46",,"  310","  310","19.9","29.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-18","6.49",,,"0.00",,,,"74","42",,"  190","  200","18.1","21.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-19","7.61",,,"0.00",,,,"68","61",,"  190","  170","19.9","28.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-20","15.66",,,"0.00",,,,"79","46",,"  300","  310","31.1","38.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-21","4.70",,,"0.00",,,,"64","33",,"  170","  200","8.9","13.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-22","8.05",,,"0.00",,,,"71","45",,"  150","  140","19.9","23.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-23","9.17",,,"0.00",,,,"73","47",,"   50","   50","16.1","23.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-24","6.71",,,"0.00",,,,"52","37",,"   60","   60","16.1","21.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-25","6.04",,,"0.26",,,,"52","41",,"   60","   40","15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-26","7.61",,,"0.01",,,,"44","30",,"   30","   20","17.0","23.0","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-27","4.03",,,"0.00",,,,"52","21",,"  160","  160","10.1","15.0",,,,,,,,"    1",,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-02-28","7.38",,,"0.00",,,,"48","37",,"  140","  150","15.0","21.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-01","6.71",,,"0.01",,,,"73","46",,"  180","  180","14.1","18.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-02","8.50",,,"1.31",,,,"67","33",,"   40","   60","19.9","28.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-03","8.95",,,"0.00",,,,"33","23",,"  310","  310","18.1","23.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-04","3.80",,,"0.00",,,,"42","24",,"   50","   40","8.9","13.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-05","5.14",,,"0.00",,,,"45","25",,"   70","   50","12.1","16.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-06","4.25",,,"0.00",,,,"59","37",,"  360","  330","12.1","15.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-07","6.04",,,"0.00",,,,"62","32",,"  200","  210","15.0","18.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-08","3.58",,,"0.05",,,,"57","40",,"  300","  300","15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-09","3.58",,,"0.00",,,,"53","43",,"  310","  300","15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-10","4.92",,,"0.00",,,,"71","41",,"  240","  240","12.1","15.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-11","8.50",,,"0.00",,,,"78","55",,"  160","  160","18.1","23.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-12","11.63",,,"0.00",,,,"65","41",,"  330","  330","25.9","35.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-13","5.14",,,"0.00",,,,"67","35",,"  230","  260","16.1","21.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-14","8.05",,,"0.00",,,,"67","43",,"  180","  210","18.1","25.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-15","6.93",,,"1.05",,,,"66","55",,"  160","  150","19.9","25.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-16","14.09",,,"0.01",,,,"59","39",,"  320","  310","29.1","38.0","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-17","4.70",,,"0.00",,,,"58","34",,"  150","  150","13.0","15.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-18","11.63",,,"0.00",,,,"75","39",,"  180","  170","23.0","31.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-19","8.28",,,"0.00",,,,"65","47",,"  310","  280","16.1","21.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-20","3.80",,,"0.00",,,,"69","36",,"  250","  230","10.1","14.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-21","8.50",,,"0.00",,,,"79","45",,"  180","  190","18.1","25.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-22","7.61",,,"0.00",,,,"66","54",,"   50","   60","16.1","23.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-23","9.17",,,"0.19",,,,"60","41",,"   40","   50","19.9","28.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-24","2.91",,,"0.00",,,,"62","35",,"   50","   40","12.1","15.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-25","6.26",,,"0.00",,,,"59","36",,"  320","  320","19.9","28.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-26","8.05",,,"0.04",,,,"63","35",,"  180","  160","18.1","28.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-27","11.63",,,"0.07",,,,"65","52",,"  170","  170","23.0","33.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-28","6.93",,,"0.53",,,,"81","58",,"  300","  280","33.1","49.0","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-29","6.26",,,"0.00",,,,"72","48",,"   10","  290","15.0","23.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-30","7.16",,,"0.00",,,,"73","40",,"  150","  140","16.1","21.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-03-31","7.38",,,"0.05",,,,"72","50",,"  190","  150","15.0","23.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-01","7.83",,,"0.00",,,,"75","59",,"  170","  150","15.0","19.9","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-02","11.18",,,"0.00",,,,"77","66",,"  180","  180","19.9","28.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-03","13.42",,,"0.19",,,,"83","61",,"  290","  290","31.1","40.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-04","8.05",,,"0.01",,,,"67","44",,"  310","  320","21.0","30.0",,,"    1",,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-05","5.82",,,"0.04",,,,"54","44",,"   60","   40","14.1","18.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-06","9.40",,,"1.37",,,,"49","46",,"  250","   40","21.0","25.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-07","8.28",,,"0.02",,,,"63","46",,"  290","  290","15.0","18.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-08","8.28",,,"0.04",,,,"66","41",,"  310","  350","31.1","40.9",,,"    1",,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-09","4.70",,,"0.00",,,,"75","37",,"  220","  180","13.0","17.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-10","12.08",,,"0.00",,,,"82","53",,"  180","  210","21.9","30.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-11","9.62",,,"0.00",,,,"79","57",,"  150","  180","17.0","23.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-12","12.08",,,"0.00",,,,"78","60",,"  150","  150","21.9","29.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-13","13.42",,,"0.08",,,,"73","63",,"  180","  170","28.0","36.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-14","10.29",,,"0.49",,,,"63","39",,"  340","  360","18.1","32.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-15","5.14",,,"0.00",,,,"60","34",,"  330","  330","14.1","17.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-16","7.61",,,"0.00",,,,"63","39",,"  140","  150","17.0","23.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-17","3.80",,,"0.00",,,,"67","42",,"  140","   50","10.1","14.1",,,"    1",,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-18","3.13",,,"0.02",,,,"74","50",,"   10","   60","12.1","15.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-19","2.68",,,"0.00",,,,"77","49",,"   40","  170","8.9","13.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-20","4.25",,,"0.00",,,,"79","53",,"  180","  180","14.1","21.0",,,,,,,,"    1",,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-21","5.59",,,"0.03",,,,"79","60",,"  310","  310","15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-22","2.68",,,"0.00",,,,"81","56",,"  340","   10","12.1","16.1","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-23","6.49",,,"0.00",,,,"83","54",,"  150","  140","14.1","18.1","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-24","10.29",,,"0.00",,,,"81","58",,"  250","  240","25.1","33.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-25","3.80",,,"0.00",,,,"79","49",,"   70","   40","13.0","18.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-26","9.84",,,"0.00",,,,"86","59",,"  150","  160","16.1","23.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-27","11.41",,,"0.02",,,,"80","71",,"  190","  190","21.0","29.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-28","7.16",,,"0.81",,,,"79","58",,"  250","  260","30.0","44.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-29","9.17",,,"0.00",,,,"75","53",,"  300","  250","21.0","29.1",,,,,,,,"    1",,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-04-30","7.61",,,"0.00",,,,"64","47",,"  300","  300","18.1","25.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-01","6.71",,,"0.00",,,,"69","42",,"  290","  290","19.9","25.9",,,,,,,,"    1",,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-02","4.47",,,"0.00",,,,"77","45",,"  270","  270","16.1","23.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-03","3.13",,,"0.00",,,,"84","46",,"  270","  220","8.9","15.0",,,,,,,,"    1",,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-04","9.62",,,"0.00",,,,"90","60",,"  230","  210","17.0","23.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-05","11.18",,,"0.00",,,,"85","58",,"  220","  230","21.0","29.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-06","12.08",,,"0.00",,,,"84","60",,"  200","  210","21.9","28.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-07","10.51",,,"0.00",,,,"87","64",,"  160","  170","19.9","23.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-08","9.84",,,"1.47",,,,"77","63",,"  240","  240","29.1","38.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-09","7.38",,,"0.28",,,,"83","61",,"  210","  210","18.1","23.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-10","8.28",,,"0.00",,,,"85","60",,"  200","  200","15.0","19.9","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-11","11.63",,,"0.00",,,,"87","71",,"  180","  190","21.0","28.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-12","11.41",,,"0.60",,,,"88","65",,"  320","  320","31.1","38.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-13","7.16",,,"0.20",,,,"67","57",,"  300","   10","15.0","18.1","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-14","8.28",,,"0.60",,,,"62","45",,"  340","  330","21.9","29.1","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-15","6.49",,,"0.10",,,,"75","43",,"  280","  290","35.1","45.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-16","4.25",,,"0.01",,,,"76","51",,"  150","  170","13.0","16.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-17","6.49",,,"0.00",,,,"77","55",,"   60","   40","15.0","21.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-18","5.14",,,"0.00",,,,"81","57",,"  140","  140","10.1","14.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-19","8.95",,,"0.00",,,,"83","62",,"  200","  150","17.0","25.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-20","10.74",,,"0.00",,,,"84","66",,"  210","  200","21.0","29.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-21","7.61",,,"0.00",,,,"85","66",,"  190","  230","17.0","21.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-22","5.59",,,"0.00",,,,"85","67",,"  160","  180","12.1","16.1","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-23","4.70",,,"0.00",,,,"86","65",,"  170","  160","10.1","14.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-24","3.80",,,"0.00",,,,"82","66",,"  290","  280","13.0","17.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-25","4.92",,,"0.00",,,,"85","62",,"  180","  160","13.0","16.1","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-26","7.16",,,"0.00",,,,"84","69",,"  160","  160","15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-27","6.26",,,"0.89",,,,"77","69",,"  170","  190","17.0","23.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-28","3.80",,,"0.00",,,,"81","64",,"   40","   40","14.1","19.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-29","3.36",,,"0.17",,,,"83","67",,"  330","   50","8.9","14.1","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-30","3.80",,,"0.00",,,,"81","70",,"  180","  150","10.1","14.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-05-31","4.25",,,"0.23",,,,"83","70",,"   70","   60","14.1","21.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-01","6.26",,,"0.29",,,,"85","71",,"  160","  150","23.0","25.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-02","5.37",,,"0.00",,,,"85","72",,"  180","  160","14.1","19.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-03","5.82",,,"0.00",,,,"89","71",,"  190","  190","12.1","15.0","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-04","8.50",,,"0.00",,,,"89","72",,"  170","  160","15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-05","6.93",,,"0.00",,,,"87","71",,"  190","  210","17.0","21.9","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-06","6.71",,,"0.00",,,,"86","73",,"  210","  220","15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-07","7.83",,,"0.00",,,,"92","72",,"  230","  250","17.0","23.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-08","6.04",,,"1.34",,,,"82","70",,"  310","  340","18.1","23.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-09","6.93",,,"2.59",,,,"76","66",,"  350","  340","21.0","29.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-10","8.50",,,"0.00",,,,"81","66",,"  270","  270","17.0","21.9","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-11","5.82",,,"0.00",,,,"88","64",,"  320","  290","14.1","17.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-12","3.58",,,"0.00",,,,"84","66",,"  200","  200","18.1","23.9","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-13","3.80",,,"0.00",,,,"86","68",,"   40","   40","15.0","18.1","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-14","7.61",,,"0.00",,,,"87","67",,"  160","  150","14.1","19.9",,,,,,,,"    1",,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-15","8.50",,,"0.00",,,,"89","73",,"  160","  190","16.1","21.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-16","8.95",,,"0.00",,,,"90","74",,"  180","  180","16.1","19.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-17","9.84",,,"0.00",,,,"90","74",,"  210","  220","21.0","28.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-18","8.50",,,"0.02",,,,"90","73",,"  180","  180","19.9","25.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-19","6.26",,,"0.00",,,,"90","73",,"  240","  240","13.0","16.1","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-20","4.47",,,"0.23",,,,"91","72",,"   60","   70","15.0","23.0",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-21","3.80",,,"0.00",,,,"90","71",,"  220","  220","10.1","15.0","    1",,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-22","6.71",,,"0.00",,,,"88","72",,"  180","  250","16.1","21.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-23","9.40",,,"0.00",,,,"89","69",,"  190","  190","23.0","30.0",,,"    1",,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-24","3.58",,,"0.00",,,,"90","69",,"  210","  220","14.1","18.1",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-25","4.92",,,"0.10",,,,"85","71",,"  180","  180","16.1","21.9",,,,,,,,,,,,,,,,,,
"USW00013977","TEXARKANA WEBB FIELD, AR US","2014-06-26","6.93",,,"0.00",,,,"87","69",,"  200","  150","15.0","21.0","    1",,,,,,,,,,,,,,,,,
